Btmq4WdwevpVWTPjhzf1YQ,1
2unQHR9uaRxk3dsW6f3MGA,0
auorqdHiATGZHVd-sd79ZQ,1
Y2Lfzulh_D9nNcuH49UT4w,1
9qxRn-qokwlmnRnv6-baLA,1
x2rDXUQhxkUE0DUQ_bFFNg,1
-6O53B-ksqSKzWM6Y9moEQ,1
SkcccvAydbt5zlQI0EUL2g,0
kNnk3xy9eb4ym8nljQUGlA,0
TepT2VeFe3tMYdAiqj12vg,2
TMq92PhrL-tQS3qOsNIXUA,0
y6uO4ydAwBHUujfiSktxZg,1
UeYT4UMnfpb9lJkmKnz17w,1
B6sT5YGBYB9KfhkiZtzQ4A,1
GNZuoHxehd_3Kej7eXj8iQ,1
Mmz8iWNfeXkp1dIP0FkTaw,1
gHKB66up5VluCWT4vuSZpw,0
14NSxaXBNspIVnsrMYJZVw,0
ai4e0PDmLLrlieV1oeo3XA,2
1TB4WNBOdNQkueagIUh_FA,1
nH-M4tv-GF5-aTWJM3iqHg,1
OkXpdUozVS3vjSRtCoSIvw,1
R7YlKfLpoFDAJQB9hBcQJA,1
Y3a3RkR97J_ReiKgiMXeJg,0
FHOY9V6jkxT5lrkpxOYXOg,0
a9Wk44qJLWoJQT-_H8MB-w,1
OfoG4gnacvSo2vG9285njQ,1
8PYmv83XaJTioz5_A-SVxA,0
s87D-mtAuJ8BluKgYYsXGw,1
Vu8od1U-h5qqwj3Jf_Hnzg,1
FxteKHchB9rFBHTZNTZH_A,1
aQ9qHCd6OBIOvClTlnZrZg,0
SgGINtDKQgoXoAnQgrDKDg,-1
I3KRHQvoLB6O_MZ2-UpynQ,0
zlatJeuJl05vsJoHM6XEDA,1
s5roBvbA79SQaO4FHkJgGw,1
4jf5PMaxpcgA_fhirn5GgA,1
iDoigI3605ixHl_qHly3Tg,0
7SoGPn8dvce7A1aHdBOGLA,1
SDwYQ6eSu1htn8vHWv128g,0
yJr24Yy1K6bt2G9fX3_zPA,1
waOHPeROjKPz-KXqlSsoWA,0
xMK01ZbVUYLLoyqoeWAIVw,1
lf42gtgq_2_jPvjfp_K1nQ,1
dlBKl_UBkiAol4KgCUG5uw,-1
5vgmIwBB48fwo_WC8vGiXA,0
HrD4U4wvzkmpHranLW7W6g,1
0qUesn1TBPpPjW20h5Lqfg,1
Vvh2Hd4SsZjEEfKLNKAEWw,1
bEQjf7c-9qkNWgXvriSGZw,2
JxgoluY8hnC34cys_f80xA,0
0_3hrGrrP-J5eeHRwQfZ6w,0
E6DnUFy3GoN4DxTqturtug,1
AoO0FJyUm01lmIJJTcPWEQ,1
4O8NrAHjO6Tb_Xa_YT-Xjg,1
g3WAdIH2ULX6hFI6hOfBWw,1
podj1OWSL3oEJsOpGj8SUw,0
NX5YHSIyesufcsI7Rg5NLg,-1
C4_VnxikagdjSbNQiblzYw,1
pdsK3YZfXZbzOEVpGNcilg,1
Tk2dSL0TwQeI_zNJmb442A,0
LqfCXOcyNPzDtBgy5M9VFA,1
pQAIM21Yw4eNdbha2Rxkcg,0
vP61sXEXF4SssXR5zIhrGA,0
GIGI8bJfN6HyPzmEW-QqjA,0
s5BD7v8zO-YCjm9xnOLo8g,1
QSCeI8HdUluG-YmbDWo-fw,1
MAFjNfDWJRgWCw8IOC7mew,0
rGHktXbee4CErLsMrPqbrA,1
2MHIzCgnuLrLJcorln_7WQ,1
KVq-1WEJNKK2NqFC7nUoRg,1
NQhPkGeHiljeg7tXPTHJeA,1
vFJmFFfPVhHkC3bWOeZnNA,0
FjQWjXvFCdrgdU3Rgi3b3w,1
HAMKYsgtJ6fEBUZzTMhZwA,1
gA5CuBxF-0CnOpGnryWJdQ,-1
bxToHIsD37NjEsW_eE92mA,-1
kjZJsF1juY_pTOw_A8Ve6w,1
dG7KLQ1a584wI5jSADIPIg,0
oqZPXoenkQvAKQJ2pDCo0A,0
CAhyiTcoGeAqaP018FX0cQ,0
4eFIVmbeCvJGCrhzmd-VYA,0
6cjlpYce-eaE7FILaaEFXg,1
68_EJEA9Ibo55EDp3d-nOg,1
c3xkboF2p9rfzUFpBBn_tQ,-1
L19_1cG2ALVjdBQ456h26A,1
-d1I0dwtCg1IIjnI3DZ38Q,1
JNEeWjajyZPrwMb1cYi_pg,0
OrXzZB0M0DbPXx3F_X6GkA,1
jSEcE8AY-mzGq9EOiyrtng,1
fG3yJmDXfSU8eW8HY1K3aQ,1
_TWT58PWunYIyPgpz1fuog,0
I20sRbcEK8Ib1YFQFMoERg,0
W8Gjzs5mxSU9aA77l-V9fA,1
4zBdx_EZFaDFJ9MvqxYNeg,1
apEkYsUz31lI3tcJoC4HbA,0
UCaF3g4e1Diqpf0A06smag,1
7UTlEVHU5v2xBLdkGghyzQ,1
En2GuQV7FoOGHhXX5SMEBg,1
ZjpCTpG87cmd9agfpz-EaQ,1
W9KQvVwD7AxDjh7eGQsDnQ,1
OlfNWgSITIBffeLC5KWidA,1
Y7UZz1U8FhWKuoPp-_z5Dg,0
QyDYXJRz3b4f80qsMgpPFQ,1
wc0a0XLhcMkoEQx1TbuhpQ,1
GvwDppcJLm9lso9iS2hSIw,0
W_KPYn5tKfAOY6Blz26acw,1
NVqLUZ7Vb9B_0RJm_BS64g,1
nzJxNn-tKG7kw_zf7xaYbg,0
T9BPnYNKtk6B42W0cJJXnA,1
3N__CAwM5VZOhRKmxMtImw,1
w43fQnuFAJVX9AsS06vwXA,1
MEraJIKYztC7IOzYwMe86g,0
K2_Hmmo5crTYWiT_1sWnfQ,0
q-qjZDKcBdDRuIUxj7b97g,0
3Zsjlum5kl5N5KV712aTMQ,1
-vHWAsiX0iHWJw-pkqv32Q,0
j8nyAaN_w5t6wYv-ni23sg,0
bNGR0iQTx8hXRmQv4hV5gw,-1
ld9Kl_6kcLV4B2kgxfxYIw,-1
pWPzxPPXN4IqI7RUU_8KKw,0
PzbEhqo8uz2D-3OchHIPzQ,1
JN2qXIuDXnV2d8WnSqd28A,1
rJ7HH85lo0wTNr5BiYGQ4Q,1
80peW-kivTjBBAITGTcqDQ,1
RoErsFPM0A-1SCqD-FRV_Q,-1
rqKvfrvfsM_TQMv4IP1YVw,1
PdRzCJWP7nPdYoHPdd5SOQ,1
UwQ5PWlYnHsAIj1DCW4dVw,2
9Y3aQAVITkEJYe5vLZr13w,0
cpkqVfrti-kng8782XbwuA,1
NWtC07BxIqQp76kugbvynA,1
44Up9Gbs-IKMnt7ULDWu8A,0
UxMnY3Dxafucv5cXHyfBSA,1
9UgwLTF5mSf9ip2xEYYy2g,1
c51leTTj2gxo0PdypLoQWA,-1
OjNTZTZ6HYQghJN-3jmwnA,-1
mkvGW-l5BCNQvSzjLDYoBg,0
doEZAj-NSnoEMOJl5yXcNw,1
nZBAnK1rOmV7bLVVDPJs0A,1
Xh7lpLo9TxodWgV5VdWeiA,1
Q-dsvMlhEr9TgvX8FxW4uQ,1
d_8bMNQd0mesbEUeq1U2kQ,1
w3auuIZmKCdk2UvQbonyMQ,1
Xo9Im4LmIhQrzJcO4R3ZbA,0
GqtMJxq5-7Xp1ZXXmahLaA,1
TpQMR-JFE5V0UPzTjjuwFQ,1
wUPHVWGmoBU_gykHl1Kzxg,0
yExYqENb4F6qH6kJxTOaSQ,0
edjCywtqffQ8__vM7POZbw,1
FOfhEC6rN23RQaUlsR2byw,1
IM-9thHqQbBK5tX5MfTzBQ,0
sllZXXYijYUs-n80uSa96w,0
aozcOaCMwOHG8s-lbZ6_gA,1
c9TDLIjHDt1Lrxv0U8ELxw,-1
2nzUx_M8Szyzsf4CszHasw,0
5XIvwfbIa-vuFEkkeCQ6kQ,1
1DDTdvU06tng7o0vU7-rig,1
SZvYxcvYYVRue9MXcEDjsA,1
DK3fswHjzM-y7JRXw4j82g,1
nCeeguQS-MHQRifOpKzwUg,1
7pNagv71UAR4Z3ccF8JWLQ,-1
RUcgIIvxzDbarVNzIUO-Bg,1
pas-y6Ki4gcxKfq2UhJGeQ,1
Yb2pNCxYR32XKmpirqJqeQ,1
ut-kla-EA23nJOij_dcL0Q,1
00F1t_WeyPx4eQV3kPqv5w,0
_wrA7CMbMqcWEDCNghi5cg,0
btlVeAeHKq287Ux6SrUwdw,1
VCCOmfNKYif3GA0YwsnoVg,1
lFKcrBE-1w5q0TAFxZ_Qww,0
KYZxLGAZ0VjmURSnm1SWxQ,2
Ih1TGSZyu2Q8htn2JA4tIA,1
rMsTpVM2bJIoghACAtn_uA,1
PYfbYi0M_q8sTmVBaocyow,1
2E5iuTckRcbtJm2pC1tIlQ,0
c0RSs2KYK5Y-ZlSrNq9LyA,1
xkiVHfXb0QsuXp8HRzWWGw,0
pfloinlyhv4tbxXEJ9D_yA,0
xEBqFdQf5BJO1HjeuZ1fMA,1
c2_iUhnFqctffbBCSVMEbQ,0
5kRug3bEienrpovtPRVVwg,1
1nq6zzJuVgwaHtXau97_Iw,1
3fWX1wBJDsDiMsFZ1iFzyA,0
IPmktV4dkAw1jpHZRi5mVw,0
ucCu3940jS0u_-vT6f8MVQ,0
KRqtYdnDpwqYfWkFhZYjow,0
ILm0LCXrDGs_5aGa83dgfQ,1
taDJhFyvgD17w-NoUR7WGQ,0
-8vrk9UzM2oIey95PZOHuA,1
B54ozdLlH5ozkwnweskhYg,1
DxUn-ukNL27GOuwjnFGFKA,1
RYZ08XAToBaN-bS5HHVEhQ,0
h26RO7jLyJ6YPHegwpQUPQ,1
a4wVLeSHNSHyGGbanNuCUg,1
AyPmMe8GW6J26NvT_oI88Q,0
F3SEkW6v2LJ5y6Ldo5pPaw,1
qz4ZOcv-840UjfCEYI4qZg,1
NNRUSPcXr3lGpcaaA3-Epw,0
1J1iid_qU__8_CxiS2Zw4Q,1
FPD5xXo_QPmJVo5XJKPryA,1
k0qo_gk1rB-ImG9kUZTRtw,1
u1szzmBt9M5s86s446watA,2
R2IWbpUgJQ3NRRjKQy6O_Q,1
nefBMCGgMPvOnASoyO_X1A,1
KIbFaBrZDX7rrYJInkv5Kg,0
oCA2OZcd_Jo_ggVmUx3WVw,1
9LWHrYjDQNjFSNH6VbSFrg,1
3MwUofF-CektEM52NwDaUA,-1
NA3tQYxR6Fq5O8nV6u41Tw,0
_ODHYjCmrb3W9hIGJI1uaA,0
z1Np8_oQECKWGCwJJ8864w,1
30mZ_4EnXX4xVRFkAwcHjA,1
0wK--zW6Bgqgvnob8Qc77g,1
ht17atGW3tP8dFeiJkXI_g,0
kvxrjOmicwb2njvXOJsZRw,1
LxNehlnStQY_rxEwiPof_g,1
gQjTs4BDNYSu9oJhkEsssw,1
OVFcGSh4Wu-ss8Iq_fIC-Q,0
kfveMaYeaqGVNHPitT4O9w,0
JHxbkTrLH-jpum0N0zt2XQ,1
2I666dqzs1XB6xigIKa9bA,1
9wWLF9R90BCWr6lCnj5WzQ,0
3DMvGD8ZmlMQmhwV66hdSA,1
I2v6oOTiN5kp6jxCOAWTiw,0
VNAwZUh2pLSAn9oGpYBC7w,1
ejfy33R1avFm7oygL34uQg,0
6PFPQeCM-XDrZRy0DHV2Yw,0
3xEB9FyFXolq1b_Qn_BFtg,0
h-9z4dgdEghdPLeDMLpDYA,1
LdEzAYCufZMTbWc0soCaNg,1
SCMYAkofvwKmI6ChdZFxIg,1
g6prtQ_wjBy44JsUcxZq3Q,1
b5OBIHUqtJNsOCZpwSpUWQ,1
sCv1wUWJhFmQEMw3A4lwXQ,0
HIiVx2mseVWKtx8TKfWC_A,1
4M1fVHmnSyNg-fNW247-QA,1
iAYzRvyBrSkJDu_XZ-E1zQ,0
9ocGgALmbzTZWOS7f7SYcA,1
45puCRQ6Vh_IIAy7kkfFDQ,1
OedV_QX8aD7MeLqshhWkCQ,1
11TvD4sCfA8GEqLDANpbSQ,1
MXM30GZrf4AeqR5p6berkg,2
U2hhSRVHfBryKPNTgasprA,1
5ErKAS0rHOfU33CYjDh2Aw,1
cgNIBHS2mLdbTRiodAT6EQ,1
v6lMcqsBUT02TdO9ntvDpg,1
y6-RZAlmtssiqo0OM7lCUw,1
QAe9UHKsxPdXQovBpaznMQ,1
hhaUz_YCmU7OfSR10uJGrQ,2
juzATNnxyBWEdQoDoKrEuw,1
EQxR8CKkKSmHW0fgtqVosg,1
qdA4qiSXjaiuqO4SueH9VA,-1
AOTOKHGbEorQSWr-KVmHZw,1
vSWEXsXmJw5ozuF4zqE9ng,0
U7jOpLoLXYphWFqS6JO8mQ,0
18TUn9oiW0k0yB6lheiOvw,0
H03D-h5UwPXOv64W5Iqn_Q,1
qsWxbgQwuomXvMseg23DGg,0
vA9aCw2kTgN8p2SLdm2mDA,1
SkNUbFJiJtbZjY-S_S0u7g,1
MLcXtnpzygZvQ9BtseLLlw,1
YF6Z8PhNWN0ZR33hfvZRjg,1
OcKBQXkd6H_-VvTOX_dOxg,0
nBh_r_hseU4fM92-tKaivw,0
GoWTsb8sGyJ026a3cbw03Q,0
k-w0uGmiWaBBL8u5Zoa3kQ,1
BM0-dgPJMBMmcmO9PVCJfQ,1
3VKJ7cWSH38QKgCrYlG3Mg,1
t1XhXY-Vt4K1OPLkuOcsfg,1
dYLlSj_SWwHg1aA3Km061w,0
_nypuc5Ke462rFWKoZ_bDw,0
-JL0CWSLkkzFHZXlctnf8A,0
_BU867oRCLZnDIRmg7S6Wg,0
7fJgNpljbi1d7wjdsPcPcw,1
24qSrF_XOrvaHDBy-gLIQg,0
jn3OgTqiQIFymRA9U0PTfQ,-1
MQjBx1iVmIz6uI9T0DIkKw,1
D0PUyt1EbOJKdLh636hwWw,0
6NAOp61ozWlO6KCxTlgCkw,1
oiLe3lqMFaZtsSpRuIUChw,0
po5FyERB4lUZNnBIwnhFlg,0
KXMfiG_2_LALAaGzxt1YbA,1
l9lhGTM2jWHlcddeWkiN5g,1
Qo05fV2xk3_CAd8WdGbz9Q,0
C0Oax-LBEFf0mmPSugymEQ,1
lz-j9sBHl2Lh68vZ2UGN4A,1
xdmT9sejRDEyud8YFbEcjg,1
rAb_wfdKKPPbcIysjYcW4A,1
-iR3xWy3JK_JEhnGWQj9zg,0
Snu39WyiChz0NwFWRMyUvQ,-1
oXUceqbZEAKclrIXE-erYw,0
U_aP0IJdn36wYwpiCtQCag,0
naUFPFYH2CqHtTrV3IAJrQ,1
8aPTQeDYOMNEu907WfflCQ,0
m_fi31gTJ1aASUZbS3QioQ,0
3tk6Syyz5i967Ifuz_4o3w,0
YW9iN8F9b-d-j3xn4edi9A,1
I2_yeLfTzXHGwi8an0tL4w,1
XA-mMT47rFZNEllPBCYWQQ,0
g4y3_YqR4jmfCP9K0TzxrQ,-1
i1GWM0MKxF3V5jveyCks7A,0
k-KhKfLPjBxjSHppWoUyOA,1
tQFlPrAqUJb5InX71xVl1g,1
oEUgOnQb3Cpl_zpGtR3itA,1
RgXWA8zXD83KnckFfWOqJw,1
EmzaQR5hQlF0WIl24NxAZA,1
41SzC2WJ-RVUpVZ2NJfE-w,0
V3lQtk1LgwAEcF9j-BzchA,1
Y_dzA9OHRKa0X1cqcRmsaw,1
OsnMkHS9f5NUm6_x3pCBkQ,1
KS2w8ychyieJbUqRa6kCHw,0
-AAig9FG0s8gYE4f8GfowQ,0
I0F2Gj5mUjKlidYjquqX2Q,2
-vF04fhPCoSdqgIhAZm0wQ,1
4T-oySmxM_-ojR_nTqF7pA,1
Mm8x_jzeLrWlvDEnqhuCBQ,1
ff_QnODW0vqNWZPSTVQTsQ,0
QJ4iodv1xkUYBSZ9y1MWVg,1
INFG341Vwyr1M94xpimsmA,1
QSdTpJxyMZcZgne-4On7vA,2
JobP0ghILdh8S8l-LhHHxQ,1
s8cHXeSlX_aPI2x49UkCCg,1
QzXFdjIbFRGhzL83goPPLA,1
-h1WpfgqAmJcJDqyXXJ2og,1
YaB2hKgWUaqAWnCA6YWD7g,1
bxpzP73A7gauvxFEyd_8xA,0
I4L_MJOZsnux3xCU2bLP8Q,1
KPoTixdjoJxSqRSEApSAGg,1
raBq_cc3L7xkVkbIf08BKA,1
LxdSGPR9XFjn_HVVq2Nzmg,2
qoQXJhIPTmAuZERLT9QiLQ,1
eXxULzJRIutN6wF1mQH2Tw,0
kYQxOeJRFYats6cxVFnILw,0
DHk8is9rvfnATsW1AudWQg,0
snAVeziqOvetlqrHPLJV9A,1
0kZ4aYmqf5fzTt9Yvz8Kvw,1
_hTnLGWujfiZhIaCwWH8Ng,1
hBCxdqHRVs-ZsFp7M3emDg,1
VWcaFOSFcDwmFquycBzFyQ,0
vcfQI3Tq8c5_nBimuwdNtg,0
Bui7TEFaPwuZtW5QQg2oFQ,1
BKR18gyfLzuFz0-4CYTeiw,0
mVcSgP9JneHL4oz9FQPhnw,1
_RkvdDlzEFSRnGMrTRkVYA,-1
N_zdv9ApM_RIk_80KsNX5g,0
f9jludJLwlM4_2zApw7_rw,2
-nHYKkSJuQ7zzFZ1veRfPg,1
Q-qvDFHD3FCy82KIWoc3tA,1
0UWfvm0ah-8DVSm3nkbsMg,-1
uV09al7PIZ3v5xj1nW60bA,1
DlLduXXSwjkm7OL4Z1iH1A,1
El_0LAdJ1R0-nL_lHzBT-g,0
fyy4WNuchHJBa2zH6L8QQw,1
2Yn5IgbAOtc7_bT0g47bQA,1
-sTBvM1pOpZts9dnJ6_5Xw,0
V-iqSBsiPoJnhsm-1p95qw,2
OPKUjv6D5G46Lh2BHP20fA,1
jWuPCzdyM21_mBMwBhcXag,2
oSDf6BHiMlKGZdFFmIo6NQ,1
wLZ--5d4lXImxrG7VhdTyA,0
mNjLNTOXSckssvYNn-ZFjg,2
W41CEzdKJe8wdDB-Rd6KJQ,1
fgFIHU4scmArJH-52fpqFg,0
38hRKTr67-RnoryoBtapoA,1
g5csdtYUt97hkexFMCVf-g,1
0hYTkJtgQGu-ysCZnmFZDQ,0
K3ujPUNW6NNIZv_hRI_yrQ,1
dGcVT0WGenhh8Np76ta6AA,0
UHkRFDFze9tYfYT_xjn0bQ,0
D0IB17N66FiyYDCzTlAI4A,1
LYyGQgL60VKdV-p_9OxmWQ,1
irdy3qeC6_Xu0-VjCLeOmQ,1
GPAg6fpHEiYNDbd_QWTc8g,0
T-D-YoUQlttcF9a2ZyOxfA,0
eyjyLrHjTPGuynfv-glYcw,1
ifbMLSdB-VWs0wEN6UzBcQ,1
d7V3ykQHqChv0KtXEanKLw,0
fmuj7u1gflmEjW-h0v9bwg,0
JqAI4UA2xXPYxvlhzG-i9A,1
-GYx5GAx_-4XEsn7mFwdkA,1
_oQN89kF_d97-cWW0iO8_g,1
53Lq8bak88EtuZyKMmDPmQ,1
YECRdaM6wN6eaGOYi5g8uA,1
7eYbf4F9hNq6BQhUnLrWZw,0
-b_VjHZmA7-8LVWp6z36VA,0
IMGW6y8wHQCfr_6k-YXg_A,1
-S7aL8dVIiXjCdbTZVn8uA,1
i6_gm33IuslEp3JW82vMaQ,2
mpkqgw2QgMQUmhXdPwGGww,1
oMtqDDzpMcFrQwHfeYc1iA,0
4Vai2JNI48yffzQ7CMezBA,0
dCjIsHdc-IoOmfMt7qqZJA,0
imvNxppzxkLUPH64pQsDQg,1
JNt63pOmXJ4Y9u8KMQNvjw,0
1svyifERkfuuz02lbeK2dA,0
Xsl-i1otDd3GXJEkkKJCaw,1
GVUtuBmDdvXxXtjrvHHJnQ,1
pk0vem-ismpPnVeTIG0Q5g,-1
-MgFDby-okrbKLBc-SYWdw,0
rgfGTkoh6zfoyEBRUJIbeQ,0
F3tqTcfKnljJcSyyqN0bbw,1
NYIyTj2AZJpAo7XIM-Z7lw,0
kDGN_1dlCmIqEoKflTwwdw,1
SfrBXbRdNB_gqPkIgJyKCg,1
flMu0Tz5RsaMzr6K8kg1EA,0
LOPHo3NyafDN9xPT6K5rZg,0
cuxqnMMmbBV0iE2KJJy60Q,1
sInUSy63Oh455uWs9p9OqQ,0
cPqDrBq3tL0dCinRFV02Pw,0
Ia_yw3pa-qjJ6in5dVYHGw,1
NKSA0em3dHSGTyo6Eu-Waw,1
0VyvlA1mZsDoYd3kkRjevA,0
oSKT5oZX1NWYaHwOWL5lag,0
ZPz_yTApvQcNyINEFsCpOw,1
fVgrpVyp-nPLTac9YIjTug,1
1vYaGPKQzMebBJXFCGTH2g,0
gqLWBFxOKag8dXwVxEvTrg,1
mWfZYDrozrCxwAO60-gLJA,0
1sdIDMz5ntCHrClzCgjgJA,1
1AMncE6Lxdr6J9PeqZi4nA,1
-6Roo-EHgSdUa4rP3tWyRw,0
n_HvrTuGUgxXJM0yq39-0g,0
eODFYaXpC0M_39dzR5B2Nw,-1
F-ykHfGY9lWr12OJ_Ofy7A,1
cyeBcWOtZUypZOO-guTdDw,-1
8TGUK7LD3M-vLWml-jLb0w,0
nyUdKma0UUQMjqa6BaXVlg,0
NDKkce5Au-o_OhIt5f2ZBg,0
2r8jGeuYvMkyP2ik_X-Bxw,1
YgRCJtt7pGvwlb9Ktumeeg,-1
-KEU36ohRQb19mrbA65Y3Q,1
OVtSFFNohXIz9vdWDvbnEw,0
3fNGtIfuHwt0-DD9SSjO6Q,0
FHyyoYs9hn37NA7cn55VAw,1
ixTr1qXUFGTzyaZUuCDDvg,0
3oJvShXv3HYTwl7rlcLFJg,0
Bjl0Y7U3pIGtx23fQduA4w,2
Y5clwKIHw8qTpy3pCH1BHQ,1
xZEFQlr6rqXxy1Nsmq15wQ,0
ldIxXmxD3Cku0vODGYb9dQ,0
phHXdTh5L2w8vQ9Gsmq27A,1
6dBsmlgIZhpYG4OL6J5mWA,0
bmePFvYkAIa3FPIMfhDDMw,1
LzNJLEIo4gh-X_rmDkNkNg,0
4rr-CJp0jMKr-kg9wnrTdw,1
SSW1EqnX2VfRVGtPsd03Hg,0
Lx4ZFP6dIMzi7Ib-ljV-ww,1
rr44srj5pxejML-W1Wx0IA,1
nOb5CUmPsVFV9PCKOpgcFw,0
wftoNIA0Q8nX-Da47psBCA,0
lPtTXn7_VOwqypZs07j2nA,0
nI1reikhvzQKyXojeUCPqg,0
FHywRwdeksNsE8mGZU4PNg,0
hNVcBhJSD5HyLKMf_Z7TaA,0
EeQlS9VLlfWT25-MeYsJTg,0
IRUsIQSgjkk7Ah5RBsIfJg,1
AgJbkqR-wre409if4fTbWQ,0
kUGgkYxXxHDhD6mtpQdUNQ,0
XeGqOyk3BHpDJ0VCHTyUfQ,1
uyuiIvQ3aWZxc1-2i_dQtQ,0
8H1DwdAAgSBtwDeb2R-hmA,0
VpSiOW1PapVmZyyRBK_GBQ,1
L8STRioAgDx-_FRFuuUU2Q,0
TqHTtjPANCBKGsjGBjDoQQ,1
n7dkpRLUl7C6zLRRXk_BDg,1
Nu0_tUBN6R9Oc-YsLVFNJg,0
wCi6nBXnXf5PAHqJZP9dqA,1
XZWUW6-vxePuIEwRPgSl2w,1
PX3e3qtBx_5VC3vqq47jpQ,0
CMHOPLTfIcFFUQ0BzyQlNw,2
L-bpJXpA5875dLb7A4wh6A,1
YxIBMBPPvlhfNNIp7l4K5w,-1
3QtWG5sN3HJNBVKn_wHQEw,0
E2BMYajnI3USNpABFdBn6Q,0
wmuYTDs5kVaPRdFjKGtk_w,2
QxEUzbLfCTXF6gHWJegWgw,1
1HNEj6kcEw369RX9Vlcixw,1
OBUbR8vRZ7RmotiwvBlVDg,0
owmcrAOmaJeB8O6UQlhgNw,-1
bkF_a54ODbT3vTZdtI4tiw,1
vtQOervVVTXjhvSZQiZ6PA,1
